nodes,10,11,13,16,19,22,26,31,37,43,51,61,71,84,100,119,142,170,203,242,289,345,412,492,587,701,837,1000,1193,1425,1701,2030,2424,2894,3455,4124,4923,5878,7017,8376,10000,11937,14251,17012,20309,24244,28942,34551,41246,49238,58780,70170,83767,100000
nodes2,10,11,13,16,19,22,26,31,37,43,51,61,71,84,100,115,134,155,180,209,242,281,325,377,437,507,587,681,789,915,1060,1229,1425,1651,1914,2218,2571,2980,3455,4004,4641,5379,6235,7227,8376,9709,11253,13043,15117,17522
lifan-CR2-10kp-dec_bytes,1210.0,1331.0,1573.0,1936.0,2299.0,2662.0,3121.8,3751.0,4452.8,5203.0,6146.8,7356.8,8542.6,10115.6,11930.6,14181.2,16915.8,20037.6,23970.1,28507.6,33674.3,39796.9,47177.9,55744.7,65775.6,76786.6,89092.3,103842.2,120395.0,136911.5,153766.8,169654.1,186061.7,196310.4,202348.3,197447.8,189679.6,171348.1,142078.2,112965.6,88487.3,66864.6,51533.9,38901.5,28882.7,21017.7,12596.1,7550.4,4065.6,2141.7,750.2,254.1,72.6,48.4
lifan-CR2-10kp-dec_pckts,10.0,11.0,13.0,16.0,19.0,22.0,25.8,31.0,36.8,43.0,50.8,60.8,70.6,83.6,98.6,117.2,139.8,165.6,198.1,235.6,278.3,328.9,389.9,460.7,543.6,634.6,736.3,858.2,995.0,1131.5,1270.8,1402.1,1537.7,1622.4,1672.3,1631.8,1567.6,1416.1,1174.2,933.6,731.3,552.6,425.9,321.5,238.7,173.7,104.1,62.4,33.6,17.7,6.2,2.1,0.6,0.4
lifan-CR2-10kp-col_pckts,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.2,0.2,0.4,0.4,1.4,1.8,2.2,4.4,4.9,6.4,10.7,16.1,22.1,31.3,43.4,66.4,100.7,141.8,198.0,293.5,430.2,627.9,886.3,1271.6,1782.7,2492.2,3355.4,4461.9,5842.8,7442.4,9268.7,11384.4,13825.1,16690.5,20070.3,24070.3,28837.9,34488.6,41212.4,49220.3,58773.8,70167.9,83766.4,99999.6
lifan-CR2-10kp-dec_bytes-base,1210.0,1331.0,1573.0,1936.0,2299.0,2662.0,3097.6,3726.8,4404.4,5154.6,6110.5,7284.2,8433.7,9861.5,11531.3,13261.6,15040.3,17109.4,19384.2,22118.8,24659.8,27588.0,30080.6,31907.7,34085.7,35065.8,34714.9,35549.8,33504.9,32524.8,27951.0,23002.1,17399.8,13915.0,9813.1,7284.2,4924.7,3339.6,2891.9,1718.2,1476.2,1076.9,992.2,447.7,338.8,254.1,157.3, 169.4, 145.2, 60.5
lifan-CR2-10kp-dec_pckts-base,10.0,11.0,13.0,16.0,19.0,22.0,25.6,30.8,36.4,42.6,50.5,60.2,69.7,81.5,95.3,109.6,124.3,141.4,160.2,182.8,203.8,228.0,248.6,263.7,281.7,289.8,286.9,293.8,276.9,268.8,231.0,190.1,143.8,115.0,81.1,60.2,40.7,27.6,23.9,14.2,12.2,8.9,8.2,3.7,2.8,2.1,1.3,1.4, 1.2, 0.5
lifan-CR2-10kp-col_pckts-base,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.6,0.4,0.5,0.8,1.3,2.5,4.7,5.4,9.7,13.6,19.8,26.2,38.2,53.0,76.4,113.3,155.3,217.2,300.1,387.2,512.1,646.2,829.0,1038.9,1281.2,1536.0,1832.9,2157.8,2530.3,2952.4,3431.1,3989.8,4628.8,5370.1,6226.8,7223.3,8373.2,9706.9,11251.7, 13041.6, 15115.8, 17521.5
driver-CR2-10kp-dec_bytes,1210.0,1331.0,1573.0,1936.0,2299.0,2662.0,3146.0,3751.0,4477.0,5203.0,6171.0,7368.9,8578.9,10164.0,12100.0,14386.9,17182.0,20570.0,24563.0,29282.0,34896.4,41660.3,49670.5,59350.5,70712.4,84240.2,100333.2,119027.7,141739.4,168262.6,199262.8,235562.8,275855.8,321860.0,370272.1,417401.6,449176.2,498205.4,488598.0,444953.3,406100.2,339078.3,279606.8,256834.6,234812.6,220522.5,204732.0,194749.5,174482.0,168117.4,146700.4,124073.4,99861.3,75540.3
driver-CR2-10kp-dec_pckts,10.0,11.0,13.0,16.0,19.0,22.0,26.0,31.0,37.0,43.0,51.0,60.9,70.9,84.0,100.0,118.9,142.0,170.0,203.0,242.0,288.4,344.3,410.5,490.5,584.4,696.2,829.2,983.7,1171.4,1390.6,1646.8,1946.8,2279.8,2660.0,3060.1,3449.6,3712.2,4117.4,4038.0,3677.3,3356.2,2802.3,2310.8,2122.6,1940.6,1822.5,1692.0,1609.5,1442.0,1389.4,1212.4,1025.4,825.3,624.3
driver-CR2-10kp-col_pckts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.6,0.7,1.5,1.5,2.6,4.8,7.8,16.3,21.6,34.4,54.2,83.2,144.2,234.0,394.9,674.4,1210.8,1760.6,2979.0,4698.7,6643.8,9134.7,11940.2,14889.4,18368.4,22421.5,27250.0,32941.5,39804.0,47848.6,57567.6,69144.6,82941.7,99375.7
driver-CR2-10kp-dec_bytes-base,1210.0,1306.8,1573.0,1936.0,2299.0,2637.8,3146.0,3714.7,4428.6,5178.8,6146.8,7356.8,8506.3,10103.5,11870.1,13527.8,16020.4,18186.3,21114.5,24212.1,27842.1,32682.1,36917.1,42688.8,48714.6,55768.9,64275.2,73023.5,83490.0,93278.9,105415.2,116886.0,126941.1,131902.1,132168.3,129300.6,103140.4,85147.7,60451.6,35803.9,17762.8,8373.2,3291.2,1161.6,314.6,48.4,0.0,0.0,0.0,0.0
driver-CR2-10kp-dec_pckts-base,10.0,10.8,13.0,16.0,19.0,21.8,26.0,30.7,36.6,42.8,50.8,60.8,70.3,83.5,98.1,111.8,132.4,150.3,174.5,200.1,230.1,270.1,305.1,352.8,402.6,460.9,531.2,603.5,690.0,770.9,871.2,966.0,1049.1,1090.1,1092.3,1068.6,852.4,703.7,499.6,295.9,146.8,69.2,27.2,9.6,2.6,0.4,0.0,0.0,0.0,0.0
driver-CR2-10kp-col_pckts-base,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.3,0.4,0.2,0.2,0.2,0.7,0.5,1.9,3.2,1.6,4.7,5.5,8.9,11.9,10.9,19.9,24.2,34.4,46.1,55.8,77.5,99.0,144.1,188.8,263.0,375.9,560.9,821.7,1149.4,1718.6,2276.3,2955.4,3708.1,4494.2,5309.8,6207.8,7217.4,8373.4,9708.6,11253.0,13043.0,15117.0,17522.0
