nodes,10,11,13,15,17,20,23,26,30,35,40,47,54,62,71,82,95,109,126,145,167,193,222,255,294,339,390,449,517,596,686,790,910,1048,1206,1389,1599,1842,2120,2442,2811,3237,3727,4291,4941,5689,6551,7543,8685,10000
nodesinf,100,111,124,138,154,171,191,213,237,264,294,328,365,407,454,505,563,627,699,779,868,967,1078,1201,1338,1490,1661,1850,2061,2297,2559,2851,3177,3539,3943,4393,4895,5454,6076,6770,7543,8404,9363,10431,11622,12949,14427,16073,17908,19952
lifan-CR1-8p-dec_bytes,580.0,638.0,748.2,839.066667,918.333333,1038.2,1115.533333,1171.6,1206.4,1295.333333,1320.466667,1368.8,1388.133333,1386.2,1374.6,1374.6,1366.866667,1366.866667,1366.866667,1359.133333,1368.8,1361.066667,1332.066667,1324.333333,1314.666667,1268.266667,1260.533333,1208.333333,1161.933333,1100.066667,1102.0,984.066667,852.6,755.933333,591.6,537.466667,400.2,317.066667,251.333333,181.733333,148.866667,106.333333,61.866667,54.133333,44.466667,38.666667,42.533333,21.266667,15.466667,9.666667
lifan-CR1-8p-dec_pckts,10.0,11.0,12.9,14.466667,15.833333,17.9,19.233333,20.2,20.8,22.333333,22.766667,23.6,23.933333,23.9,23.7,23.7,23.566667,23.566667,23.566667,23.433333,23.6,23.466667,22.966667,22.833333,22.666667,21.866667,21.733333,20.833333,20.033333,18.966667,19.0,16.966667,14.7,13.033333,10.2,9.266667,6.9,5.466667,4.333333,3.133333,2.566667,1.833333,1.066667,0.933333,0.766667,0.666667,0.733333,0.366667,0.266667,0.166667
lifan-CR1-8p-col_pckts,0.0,0.0,0.0,0.066667,0.0,0.066667,0.033333,0.0,0.2,0.133333,0.3,0.166667,0.066667,0.1,0.3,0.3,0.433333,0.433333,0.433333,0.566667,0.4,0.533333,1.033333,1.166667,1.333333,2.133333,2.266667,3.166667,3.966667,5.033333,5.0,7.033333,9.3,10.966667,13.8,14.733333,17.1,18.533333,19.666667,20.866667,21.433333,22.166667,22.933333,23.066667,23.233333,23.333333,23.266667,23.633333,23.733333,23.833333
lifan-CR1-64p-dec_bytes,580.0,638.0,754.0,866.133333,982.133333,1160.0,1334.0,1500.266667,1732.266667,2010.666667,2312.266667,2718.266667,3108.8,3563.133333,4079.333333,4709.6,5448.133333,6219.533333,7134.0,8197.333333,9264.533333,9896.733333,10378.133333,10505.733333,10351.066667,10246.666667,9912.2,9581.6,9287.733333,8674.866667,8367.466667,7567.066667,6664.2,5844.466667,4798.533333,4089.0,3012.133333,2405.066667,1774.8,1337.866667,960.866667,591.6,506.533333,361.533333,311.266667,230.066667,189.466667,123.733333,135.333333,100.533333
lifan-CR1-64p-dec_pckts,10.0,11.0,13.0,14.933333,16.933333,20.0,23.0,25.866667,29.866667,34.666667,39.866667,46.866667,53.6,61.433333,70.333333,81.2,93.933333,107.233333,123.0,141.333333,159.733333,170.633333,178.933333,181.133333,178.466667,176.666667,170.9,165.2,160.133333,149.566667,144.266667,130.466667,114.9,100.766667,82.733333,70.5,51.933333,41.466667,30.6,23.066667,16.566667,10.2,8.733333,6.233333,5.366667,3.966667,3.266667,2.133333,2.333333,1.733333
lifan-CR1-64p-col_pckts,0.0,0.0,0.0,0.066667,0.066667,0.0,0.0,0.133333,0.133333,0.333333,0.133333,0.133333,0.4,0.566667,0.666667,0.8,1.066667,1.766667,3.0,3.666667,4.366667,7.033333,7.1,10.433333,13.533333,15.333333,21.1,26.8,31.866667,42.433333,47.733333,61.533333,77.1,91.233333,109.266667,121.5,140.066667,150.533333,161.4,168.933333,175.433333,181.8,183.266667,185.766667,186.633333,188.033333,188.733333,189.866667,189.666667,190.266667
lifan-CR1-512p-dec_bytes,574.2,638.0,748.2,870.0,980.2,1160.0,1322.4,1502.2,1734.2,2027.1,2291.0,2694.1,3120.4,3549.6,4028.1,4698.0,5440.4,6223.4,7134.0,8201.2,9404.7,10814.1,12414.9,13995.4,15813.7,17982.9,20157.9,22257.5,24748.6,27129.5,28866.6,29870.0,30948.8,30835.7,28631.7,25876.7,21346.9,14972.7,9775.9,6440.9,4103.5,2441.8,1722.6,1131.0,913.5,701.8,490.1,391.5,261.0,234.9
lifan-CR1-512p-dec_pckts,9.9,11.0,12.9,15.0,16.9,20.0,22.8,25.9,29.9,34.95,39.5,46.45,53.8,61.2,69.45,81.0,93.8,107.3,123.0,141.4,162.15,186.45,214.05,241.3,272.65,310.05,347.55,383.75,426.7,467.75,497.7,515.0,533.6,531.65,493.65,446.15,368.05,258.15,168.55,111.05,70.75,42.1,29.7,19.5,15.75,12.1,8.45,6.75,4.5,4.05
lifan-CR1-512p-col_pckts,0.1,0.0,0.1,0.0,0.1,0.0,0.2,0.1,0.1,0.05,0.5,0.55,0.2,0.8,1.55,1.0,1.2,1.7,3.0,3.6,4.85,6.55,7.95,13.7,21.35,28.95,42.45,65.25,90.3,128.25,188.3,275.0,376.4,516.35,712.35,942.85,1144.55,1277.85,1367.45,1424.95,1465.25,1493.9,1506.3,1516.5,1520.25,1523.9,1527.55,1529.25,1531.5,1531.95
lifan-CR1-1024p-dec_bytes,580.0,638.0,754.0,870.0,986.0,1160.0,1334.0,1508.0,1740.0,2030.0,2296.8,2714.4,3120.4,3572.8,4077.4,4698.0,5440.4,6240.8,7110.8,8276.6,9419.2,10863.4,12458.4,14024.4,15805.0,18235.2,20195.6,22614.2,24586.2,26738.0,28762.2,30131.0,30583.4,30044.0,29261.0,26326.2,22968.0,18496.2,14221.6,11002.6,7534.2,5208.4,2615.8,1519.6,1020.8,672.8,481.4,440.8,307.4,185.6
lifan-CR1-1024p-dec_pckts,10.0,11.0,13.0,15.0,17.0,20.0,23.0,26.0,30.0,35.0,39.6,46.8,53.8,61.6,70.3,81.0,93.8,107.6,122.6,142.7,162.4,187.3,214.8,241.8,272.5,314.4,348.2,389.9,423.9,461.0,495.9,519.5,527.3,518.0,504.5,453.9,396.0,318.9,245.2,189.7,129.9,89.8,45.1,26.2,17.6,11.6,8.3,7.6,5.3,3.2
lifan-CR1-1024p-col_pckts,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.2,0.2,0.4,0.7,1.0,1.2,1.4,3.4,2.3,4.6,5.7,7.2,13.2,21.5,24.6,41.8,59.1,93.1,135.0,190.1,270.5,382.7,530.0,701.5,935.1,1203.0,1523.1,1874.8,2252.3,2681.1,2977.4,3026.9,3045.8,3054.4,3060.4,3063.7,3064.4,3066.7,3068.8
