seqlengthEU137,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
lifan-avgHC-EU137,0.0035842293906810036,0.005386031192482805,0.007194244604316547,0.009009009009009009,0.010830606202275207,0.012658227848101266,0.014492753623188406,0.0163346847640872,0.01818181818181818,0.020037105751391466,0.021900161030595812,0.02376693074367493,0.02564102564102564,0.027527527527527528,0.029411764705882353,0.031309297912713474,0.033213859020310633,0.0351309307752139,0.037037037037037035,0.038974358974358976,0.04090909090909091,0.0428481411468179,0.04479578392621871,0.046753246753246755,0.04871794871794872,0.050682261208576995,0.05263157894736842,0.054648114539221616,0.05664488017429194,0.05861269238878347,0.06066176470588235,0.06262626262626263,0.0644607843137255,0.06666666666666667
driver-avgHC-EU137,0.006928579199303743,0.010856360603423267,0.014207327023498695,0.01742003916449086,0.021123440673049027,0.024804177545691905,0.029524654590948652,0.03196015859201238,0.035432985204525674,0.03978756230714455,0.042287677690745575,0.045802788377853655,0.04980165205768992,0.0538865317667537,0.05751179694299391,0.06016500921517432,0.06396942389517454,0.06761027896111035,0.07149219429939077,0.07496943511956566,0.07937485164965583,0.08235303855904946,0.08471530950826806,0.08910084856396867,0.09323272327107184,0.09633779776295007,0.0996203025923163,0.10303374748657003,0.10753417827096025,0.11214520340267835,0.11291153312663185,0.11621353878207664,0.12337774535401629,0.12544875979112272
