seqlength,2,4,6,8,10,12,14,16,18,20,22,24,26,28,30,32,34,36,38,40,42,44,46,48,50,52,54,56,58,60
lifan-avgHC,0.0003206155819172812,0.0006414368184733803,0.0009624639076034649,0.0012836970474967907,0.0016051364365971107,0.0019267822736030828,0.0022486370800977543,0.002570694087403599,0.00289296584848231,0.003215434083601286,0.0035381254086614584,0.003861003861003861,0.0041841004184100415,0.004507416272122155,0.004830917874396135,0.005154639175257732,0.005478610107346848,0.005802751265851145,0.006127093883144192,0.0064516129032258064,0.006776455756047592,0.007101409229068803,0.007426634941235849,0.007751937984496124,0.008077629163388408,0.008403361344537815,0.008729553351978982,0.009055809055809055,0.009382277649748569,0.009708737864077669
driver-avgHC,0.0005099543080939948,0.001332680591818973,0.0017678416013925152,0.0023712875326370756,0.0033235422106179286,0.0038065256019727297,0.004411833271167475,0.005252529373368146,0.005878451068562034,0.006482539164490862,0.007002754371390142,0.00771277560197273,0.008096505322353887,0.009204918096481413,0.009780243690165362,0.010455763163620539,0.010563453514565096,0.012052297891886665,0.012143711923411663,0.012684263489991297,0.013289571159186041,0.014586547590790411,0.014637018957883982,0.015155842036553525,0.016354710617928633,0.01651519716141126,0.01891842342777939,0.018049468481909737,0.018322716905254943,0.019473455178416015
