nodes,10,11,13,15,17,20,23,26,30,35,40,47,54,62,71,82,95,109,126,145,167,193,222,255,294,339,390,449,517,596,686,790,910,1048,1206,1389,1599,1842,2120,2442,2811,3237,3727,4291,4941,5689,6551,7543,8685,10000,11578,13405,15520,17969,20805,24088
lifan-CR1-100p-dec_pckts-rlydd,10.0,11.0,13.0,14.8,17.0,19.6,23.0,25.2,30.0,34.8,39.4,46.2,52.2,60.2,69.8,80.0,91.6,104.2,120.8,136.8,159.4,181.8,203.9,235.4,262.3,301.5,343.3,383.9,432.1,481.5,516.4,532.2,527.2,522.0,507.8,490.2,465.3,442.2,404.9,369.7,336.3,288.0,246.4,207.3,158.5,120.3,80.9,48.1,29.6,16.7
lifan-CR1-100p-dec_bytes-rlydd,580.0,638.0,754.0,870.0,986.0,1136.8,1334.0,1473.2,1740.0,2018.4,2296.8,2691.2,3039.2,3514.8,4048.4,4651.6,5324.4,6055.2,7006.4,7946.0,9256.8,10561.8,11826.2,13670.6,15213.4,17487.0,19911.4,22266.2,25061.8,27927.0,29951.2,30867.6,30577.6,30276.0,29452.4,28431.6,26987.4,25647.6,23484.2,21442.6,19505.4,16704.0,14291.2,12023.4,9193.0,6977.4,4692.2,2789.8,1716.8,968.6
lifan-CR1-100p-col_pckts-rlydd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,0.2,1.0,1.5,5.4,6.5,10.9,12.1,11.3,7.4
lifan-CR1-100p-hdr_dropd-rlydd,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.6,0.0,0.2,0.4,0.6,1.6,1.4,1.2,1.8,3.2,4.6,5.2,8.0,7.4,10.9,18.1,19.3,31.7,37.5,46.7,65.1,84.9,112.8,144.8,170.2,203.8,230.3,274.1,323.4,373.5,422.1,502.2,590.9,654.7,768.1,865.6,969.8,1086.5,1197.6,1296.1,1398.5,1465.0,1519.9
driver-CR1-100p-dec_pckts-rlydd,10.0,11.0,13.0,15.0,17.0,20.0,23.0,26.0,30.0,35.0,40.0,47.0,54.0,62.0,71.0,81.9,94.9,108.6,125.3,144.4,165.8,192.6,221.5,253.2,290.6,334.6,385.7,440.4,501.8,545.6,561.8,570.7,558.6,558.2,540.7,520.6,498.6,476.0,451.0,403.6,356.9,307.5,250.5,202.3,151.7,116.3,78.9,52.9,30.6,17.1
driver-CR1-100p-dec_bytes-rlydd,580.0,638.0,754.0,870.0,986.0,1160.0,1334.0,1508.0,1740.0,2030.0,2320.0,2726.0,3132.0,3596.0,4118.0,4750.2,5504.2,6298.8,7267.4,8375.2,9616.4,11170.8,12847.0,14685.6,16854.8,19406.8,22370.6,25543.2,29104.4,31644.8,32584.4,33100.6,32398.8,32375.6,31360.6,30194.8,28918.8,27608.0,26158.0,23408.8,20700.2,17835.0,14529.0,11733.4,8798.6,6745.4,4576.2,3068.2,1774.8,991.8
driver-CR1-100p-col_pckts-rlydd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,1.1,3.6,6.1,9.9,25.3,40.3,62.9,87.6,109.4,124.4,127.3,125.6,124.4,113.8,106.3
driver-CR1-100p-hdr_dropd-rlydd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.7,0.6,1.2,0.4,0.5,1.8,3.4,4.4,4.3,8.6,13.4,15.3,18.9,27.2,39.7,45.8,61.5,76.9,92.9,116.2,143.9,185.6,240.4,282.5,370.8,442.7,559.6,669.1,818.7,905.3,1024.9,1102.3
lifan-CR1-1000p-dec_pckts-rlydd,10.0,11.0,13.0,15.0,16.8,20.0,22.2,26.0,30.0,35.0,39.6,46.6,53.0,59.8,68.8,80.0,93.0,103.6,121.0,139.4,160.1,182.4,205.4,234.9,263.7,304.1,341.1,384.6,430.8,481.2,539.0,600.4,651.4,712.5,779.6,848.6,873.5,916.7,936.1,933.4,912.6,883.8,802.9,699.7,586.4,440.3,321.4,211.1,119.7,62.9
lifan-CR1-1000p-dec_bytes-rlydd,580.0,638.0,754.0,870.0,974.4,1160.0,1299.2,1508.0,1740.0,2030.0,2296.8,2702.8,3074.0,3468.4,4002.0,4680.6,5399.8,6032.0,7023.8,8085.2,9285.8,10579.2,11913.2,13635.8,15294.6,17637.8,19783.8,22306.8,24986.4,27909.6,31262.0,34823.2,37781.2,41325.0,45216.8,49218.8,50663.0,53168.6,54293.8,54137.2,52930.8,51260.4,46568.2,40582.6,34011.2,25537.4,18641.2,12243.8,6942.6,3648.2
lifan-CR1-1000p-col_pckts-rlydd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.4,1.0,3.4,8.8,16.0,30.2,50.6,56.3,55.1,45.8
lifan-CR1-1000p-hdr_dropd-rlydd,0.0,0.0,0.0,0.0,0.2,0.0,0.6,0.0,0.0,0.0,0.4,0.4,1.0,2.2,2.0,1.3,1.9,5.0,4.9,5.6,6.9,10.6,16.6,19.9,30.3,34.9,48.9,64.4,86.2,114.8,147.0,189.6,258.6,335.5,426.4,540.4,725.5,925.3,1183.9,1508.5,1898.0,2352.2,2920.7,3582.5,4338.6,5218.5,6179.0,7275.6,8510.2,9891.3
driver-CR1-1000p-dec_pckts-rlydd,10.0,11.0,13.0,15.0,17.0,20.0,23.0,26.0,30.0,35.0,40.0,46.9,54.0,62.0,70.8,81.5,94.7,109.0,125.7,144.7,165.9,192.2,220.7,252.9,291.2,335.5,384.5,439.9,505.8,579.8,662.7,757.0,854.4,958.6,1078.3,1199.9,1313.3,1445.4,1529.6,1504.4,1522.8,1443.5,1259.3,1008.8,757.3,540.5,339.7,239.6,117.7,60.8
driver-CR1-1000p-dec_bytes-rlydd,580.0,638.0,754.0,870.0,986.0,1160.0,1334.0,1508.0,1740.0,2030.0,2320.0,2720.2,3132.0,3596.0,4106.4,4727.0,5492.6,6322.0,7290.6,8392.6,9622.2,11147.6,12800.6,14668.2,16889.6,19459.0,22301.0,25514.2,29336.4,33628.4,38436.6,43906.0,49555.2,55598.8,62541.4,69594.2,76171.4,83833.2,88716.8,87255.2,88322.4,83723.0,73039.4,58510.4,43923.4,31349.0,19702.6,13896.8,6826.6,3526.4
driver-CR1-1000p-col_pckts-rlydd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,1.1,3.0,8.7,17.1,42.8,122.2,203.4,342.2,529.1,722.6,923.8,1007.7,1042.2,1000.0,970.0,896.0
driver-CR1-1000p-hdr_dropd-rlydd,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.5,0.3,0.0,0.3,0.3,1.1,0.8,1.3,2.1,2.8,3.5,5.5,9.1,11.2,16.2,23.3,33.0,55.6,89.3,126.6,186.1,277.0,379.5,547.6,815.4,1084.8,1451.3,1938.6,2559.6,3259.9,4095.9,4897.2,5790.9,6790.4,7999.4
