nodes,10,11,12,14,16,18,20,22,25,28,32,36,41,46,52,58,66,74,83,94,106,119,134,151,170,191,215,242,272,307,345,388,437,492,554,623,701,789,888,1000
driver-tracked_txs,10.0,11.0,12.0,14.0,16.0,18.0,20.0,22.0,25.0,28.0,32.0,36.0,41.0,46.0,52.0,58.0,66.0,74.0,83.0,94.0,106.0,119.0,134.0,151.0,170.0,191.0,215.0,242.0,272.0,307.0,345.0,388.0,437.0,492.0,554.0,623.0,701.0,789.0,888.0,1000.0
driver-header_drop_packets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
driver-decoded_bytes,751.6,834.7,904.3,1058.0,1181.5,1294.7,1406.0,1538.7,1746.3,1934.2,2148.7,2414.2,2624.4,2819.1,2828.5,3044.7,3133.3,3154.1,3093.9,2728.2,2205.4,1884.4,1569.2,1139.2,677.5,612.0,380.3,213.8,208.5,85.3,34.8,21.3,10.4,3.3,0.0,3.2,0.0,0.0,0.0,0.0
driver-decoded_hrd_pld,9.9,10.9,11.8,13.9,15.8,17.5,19.3,21.3,24.2,26.4,29.4,33.3,35.8,38.5,39.3,42.1,42.5,42.8,42.7,37.6,29.8,26.0,22.0,16.2,10.0,8.9,6.0,3.4,3.2,1.6,0.7,0.6,0.3,0.1,0.0,0.1,0.0,0.0,0.0,0.0
driver-decoded_hdr,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.2,0.1,0.3,1.1,1.1,2.4,4.1,7.7,7.6,13.9,17.9,22.3,34.8,44.2,55.8,62.3,69.6,80.3,86.9,88.4,87.9,92.4,89.8,98.3,90.5,90.6,89.7,85.7,85.3,79.7,86.2,80.9,81.9
driver-decodable_pld,0.1,0.1,0.2,0.1,0.1,0.5,0.5,0.5,0.7,1.1,1.3,1.6,2.6,2.6,4.3,6.5,7.0,8.5,10.3,10.5,12.2,11.7,10.1,10.3,9.4,7.4,6.0,4.0,3.5,2.5,1.4,1.0,0.2,0.3,0.0,0.0,0.0,0.0,0.0,0.0
driver-collided_hdr_pld,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.8,0.7,1.8,2.6,4.8,7.7,11.1,19.8,25.5,39.6,54.9,70.3,87.8,114.6,146.7,172.9,213.1,244.6,295.9,345.9,401.9,468.3,537.6,621.3,702.8,807.1,918.1
driver-tp,0.1,0.1,0.2,0.1,0.1,0.5,0.5,0.5,0.7,1.3,1.5,1.6,2.8,3.4,5.0,8.3,9.4,13.3,17.9,21.5,32.0,37.1,49.5,65.0,79.3,94.7,120.3,150.4,175.8,215.1,244.9,295.9,344.3,400.8,467.4,536.1,619.1,701.6,805.3,916.6
driver-fp,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.1,1.3,3.5,14.9,89.8,557.5
driver-fn,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.1,0.1,0.0,0.1,0.2,0.2,0.4,0.5,0.3,0.3,0.6,0.5,1.1,1.0,1.8,1.4,0.9,1.5,2.2,1.2,1.8,1.5
driver-time,21.9438,22.043365,44.715063,21.994662,22.361927,88.423572,108.066733,59.01053,81.085182,93.963108,106.501751,79.195315,133.770903,132.492077,134.334975,131.895505,133.820897,135.077011,132.965041,132.655207,132.215602,134.201867,132.597968,134.163436,133.555111,132.703793,133.221143,132.161392,134.639626,135.265199,134.97075,132.743042,132.40114,134.635257,135.360846,134.26462,140.476301,140.457525,143.454948,148.3869
driver-chocc,0.033861,0.033851,0.035768,0.036091,0.038092,0.040789,0.041718,0.043266,0.045903,0.049819,0.051747,0.055749,0.060943,0.065289,0.072316,0.079161,0.086712,0.095442,0.105587,0.116665,0.128991,0.143125,0.156297,0.173215,0.192257,0.210434,0.233608,0.257067,0.282275,0.310144,0.338463,0.36949,0.401482,0.437726,0.473051,0.508481,0.544652,0.583681,0.622601,0.657396
lifan-tracked_txs,10.0,11.0,12.0,14.0,16.0,18.0,20.0,22.0,25.0,28.0,32.0,36.0,41.0,46.0,52.0,58.0,66.0,74.0,83.0,94.0,106.0,119.0,134.0,151.0,170.0,191.0,215.0,242.0,272.0,307.0,345.0,388.0,437.0,492.0,554.0,623.0,701.0,789.0,888.0,1000.0
lifan-header_drop_packets,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
lifan-decoded_bytes,738.8,794.7,836.7,963.9,1097.4,1209.8,1298.7,1434.8,1632.5,1786.9,2018.7,2167.9,2326.6,2469.6,2658.6,2802.0,2936.6,3027.3,3034.3,2870.3,2823.6,2683.5,2610.9,2484.1,2195.7,1904.4,1637.9,1211.8,997.3,794.0,593.3,423.6,325.3,200.4,182.2,154.2,99.9,79.5,93.5,81.4
lifan-decoded_hrd_pld,9.7,10.5,10.9,12.6,14.4,16.0,17.4,19.2,22.0,24.2,27.2,29.4,31.7,33.2,35.9,37.8,39.8,41.2,41.8,39.5,38.9,37.6,36.8,35.1,30.5,26.3,22.7,17.1,14.0,11.1,8.6,6.5,5.3,3.6,3.3,2.9,2.0,1.7,2.1,1.8
lifan-decoded_hdr,0.1,0.3,0.6,0.8,1.0,1.2,1.5,1.6,1.8,2.1,2.4,3.4,4.4,6.3,7.9,9.7,12.0,15.5,19.4,27.1,33.5,38.8,44.6,52.1,58.9,66.9,72.4,80.1,83.1,85.3,85.5,87.5,87.0,84.3,82.0,80.5,79.7,76.4,74.0,69.5
lifan-decodable_pld,0.1,0.1,0.3,0.4,0.3,0.5,0.8,0.9,0.9,1.4,1.7,2.4,3.8,4.7,5.6,6.7,7.8,9.3,10.9,12.5,13.9,15.4,15.9,17.3,17.8,16.2,15.8,14.8,14.1,13.6,11.7,9.9,9.0,8.1,6.5,5.2,4.2,3.7,2.8,2.4
lifan-collided_hdr_pld,0.1,0.1,0.2,0.2,0.3,0.3,0.3,0.3,0.3,0.3,0.7,0.8,1.1,1.8,2.6,3.8,6.4,8.0,10.9,14.9,19.7,27.2,36.7,46.5,62.8,81.6,104.1,130.0,160.8,197.0,239.2,284.1,335.7,396.0,462.2,534.4,615.1,707.2,809.1,926.3
lifan-tp,0.2,0.2,0.5,0.6,0.6,0.8,1.1,1.2,1.2,1.7,2.4,3.2,4.9,6.5,8.2,10.5,14.2,17.3,21.8,27.4,33.5,42.5,52.4,63.7,80.5,97.7,119.7,144.7,174.6,210.3,250.6,293.4,344.2,403.4,467.8,538.9,618.8,710.7,811.7,928.5
